Nombre,Ubicacion,Url,Salario,Modalidad,Descripcion
Ingeniero Desarrollador Software-Conocimientos En Angular-.Net,None,/ingeniero-desarrollador-software-conocimientos-en-angular-net-en-guayaquil-ID-1286483,None,None,"Ingeniero de Desarrollo Senior 2 anos de experienciaCONOCIMIENTOSJAVAScriptNet C#PHP LaravelJavaUipathSQL ServerDev aplicaciones web y movilesHerramientas y frameworks(spring, Angular, React)DobraVisual fox.Net Core 6 o 7 Entity Frawework JWT API RestPatrones de Diseno Principios SOLID"
Gestor Incidentes Mayores,None,/gestor-incidentes-mayores-en-ecuador-ID-1286540,None,None,"En NEORIS es un acelerador Digital que ayuda a las companias a entrar en el futuro, teniendo 20 anos de experiencia como Socios Digitales de algunas de las mayores companias del mundo. Somos mas de 4,000 profesionales en 11 paises, con nuestra cultura multicultural de startup en donde cultivamos innovacion, aprendizaje continuo para crear soluciones de alto valor para nuestros clientes.Estamos en busqueda de Gestor Incidentes Mayores SeniorEXPERIENCIA Administracion de servicios tecnologicos en Instituciones grandes. Manejo de proveedores tecnologicos Resolucion/Gestion de incidentes Experiencia comprobada en resolucion de incidencia de servicios tecnologicos en tiempos optimos de respuesta. Gestion de problemas Experiencia comprobada en investigacion y pruebas en entornos controlados para resolucion de incidentes de servicios tecnologicos. Gestion de Cambios Gestion de Capacidad CONOCIMIENTO ITILv3-v4 Plataformas Wintel, Unix, BDD Arquitecturas de Telecomunicaciones Experiencia y conocimiento en Herramientas ITSM y observabilidad (Dynatrace, ServiceNow, Grafana, Zabbix, entre otros.) COMPETENCIAS ORIENTACION AL CLIENTE APRENDIZAJE Y ADAPTACION RAPIDA ORIENTACION A RESULTADOS COLABORACION E INFLUENCIA MANEJO DE LO TECNICO Y FUNCIONAL Experiencia 5- 7 Anos. Disponemos de: Beneficos de ley Neoris Day Seguro de vida Poliza de Salud Contrato indeterminado Te invitamos a conocernos en http://www.neoris.com, Facebook, LinkedIn, Twitter o Instagram: @NEORIS.Andres Pardo#LI-AP4"
Experto Tableau,None,/experto-tableau-en-quito-ID-1286305,None,None,Estamos buscando un capacitador experimentado en Tableau Enterprise Creator para unirse a nuestro equipo de capacitacion. El capacitador sera responsable de disenar y impartir capacitaciones en Tableau Enterprise Creator para nuestros clientes Responsabilidades:- Disenar y desarrollar materiales de capacitacion para Tableau Enterprise Creator- Impartir capacitaciones en linea para clientesRequisitos:- Experiencia previa en capacitacion en Tableau Enterprise Creator- Conocimientos profundos de Tableau Enterprise Creator y sus funcionalidades- Habilidades de comunicacion y presentacion efectivas- Capacidad para disenar y desarrollar materiales de capacitacion efectivos
Administradoras De Peluquerias,None,/administradoras-de-peluquerias-en-quito-ID-1286315,None,None,"Buscamos personas con disponibilidad de tiempo para administrar locales de cadena de peluquerias. Funciones: Aperturar y cerrar el local. Realizar cobros de los servicios de peluqueria. Coordinar horarios del personal y demas actividades inerentes al cargo. Conocimientos basicos de administracion y peluqueria (es deseable no impresindible). La persona se maneja sola en el local. IMPORTANTE: Recibe un local totalmente equipado que esta a su unico cargo, por lo cual debe dejar una garantia de $2.800."
Asesor Tecnico Y De Servicios Automotrices,None,/asesor-tecnico-y-de-servicios-automotrices-en-quito-ID-1286322,None,None,"Se requiere profesional en el area automotriz con mas de 3 anos de experiencia y titulo profesional, con conocimientos en atencion al cliente, mecanica y diagnostico automotriz, agilidad mental, alta capacidad de resolucion de problemas, proactividad iniciativa y trabajo bajo presion, rango de edad entre los 20 y 32 anos."
Contador/Ra,None,/contador-ra-en-pichincha-ID-1286331,None,None,"Buscamos un Contador General experimentado para unirse a nuestro equipo. Lugar de trabajo: YARUQUIResponsabilidadesPreparar y analizar estados financieros.Realizar auditorias internas y externas.Elaboracion mensual de balances financierosDesarrollar e implementar procedimientos contables.Trabajar con otros departamentos para garantizar la precision de los registros financieros.Mantenerse al dia de los cambios en las regulaciones contables.RequisitosTitulo de tercer nivel en: Contabilidad, Auditoria o carreras a fines5 anos de experiencia en contabilidad.Fuerte conocimiento en materia contableExcelentes habilidades analiticas y de resolucion de problemas.La empresa ofrece:Atractivo paquete salarialBonificaciones Movilizacion."
Operador De Consola,None,/operador-de-consola-en-guayaquil-ID-1286344,None,None,"Empresa de seguridad privada Ocavip se encuentra en la busqueda de un Operador de consola con el siguiente perfil Cargo :Operador de consola Cuidad :Guayaquil Requisitos -Genero: Masculino-Altura:1.68-Titulo de bachiller -Movilizacion propia(Deseable) -Curso de nivel 1 ,nivel 2 y curso de consola del ministerio de interior -experiencia de 1 a 2 anos en seguridad Se ofrece sueldo mas beneficios sociales"
Tecnicos Especializados En Sistemas De Aire Acondicionado,None,/tecnicos-especializados-en-sistemas-de-aire-acondicionado-en-quito-ID-1286353,None,None,"Te apasiona la climatizacion Tienes experiencia en la instalacion, mantenimiento y reparacion de sistemas de aire acondicionado Entonces, te estamos buscandoRequisitos:Experiencia minima de 1 ano en la instalacion, mantenimiento y reparacion de sistemas de aire acondicionado (preferiblemente en ambientes residenciales o comerciales).Conocimientos en refrigeracion, manejo de gases refrigerantes y componentes electricos relacionados con aires acondicionados.Capacidad para trabajar de manera autonoma y en equipo.Disponibilidad para trabajar en diferentes ubicaciones.(Opcional) Certificacion en manejo de gases refrigerantes o cursos de capacitacion relacionados.Ofrecemos:Sueldo competitivo acorde a tu experiencia.Oportunidades de capacitacion y desarrollo profesional.Ambiente de trabajo dinamico y colaborativo.Beneficios adicionales (seguro, bonos por desempeno, etc.)Como aplicar Envia tu CV actualizado al siguiente correo: ****** o comunicate con nosotros al numero 0983534864No dejes pasar esta oportunidad de formar parte de un equipo profesional en constante crecimiento"
Tecnico Tercero En Seguridad Electronica,None,/tecnico-tercero-en-seguridad-electronica-en-guayaquil-ID-1286428,None,None,"Requisitos:- Certificado tecnico o titulo en electronica, telecomunicaciones o similares.- Experiencia previa en la instalacion, mantenimiento y reparacion de sistemas de seguridad electronica y telecomunicaciones.- Conocimiento en el manejo de herramientas y tecnologias electronicas.- Habilidad para comunicarse eficazmente con los clientes y el equipo de trabajo.- Capacidad para trabajar de forma independiente y en equipo.Responsabilidades:- Mantenimiento y reparacion de sistemas de seguridad electronica y telecomunicaciones como alarmas, camaras de seguridad, control de accesos, entre otros.- Evaluacion de las necesidades del cliente y recomendacion de soluciones efectivas para satisfacer sus requerimientos.- Identificacion y solucion de problemas en los sistemas de seguridad y comunicacion.- Mantenimiento de registros precisos de las actividades realizadas y los materiales utilizados.Ofrecemos:-Oportunidades de capacitacion y desarrollo profesional.-Ambiente de trabajo dinamico y colaborativo."
Scrum Master Senior - Sector Financiero/Bancario,None,/scrum-master-senior-sector-financiero-bancario-en-puerto-quito-ID-1286430,None,None,"Buscamos un Scrum Master Senior para trabajar con uno de nuestros clientes mas importantes en el sector financiero/bancario de Latinoamerica. Trabajaras en un entorno agil, en modalidad presencial, con un equipo increible en la implementacion de productos de software de clase mundial. Responsabilidades: Guiar y apoyar a los equipos de desarrollo en la adopcion y mejora continua de metodologias agiles, especialmente Scrum. Organizar y liderar reuniones y ceremonias agiles, como Daily Scrums, Sprint Planning, Sprint Reviews y Retrospectives. Identificar y eliminar obstaculos que puedan afectar la productividad del equipo. Fomentar la colaboracion y la autogestion dentro del equipo, promoviendo un ambiente de trabajo positivo y motivador. Trabajar en estrecha colaboracion con los stakeholders internos y externos para asegurar que los objetivos del proyecto se comprendan y se cumplan. Utilizar metricas y datos para evaluar el rendimiento del equipo y facilitar la mejora continua. Experiencia comprobada en la gestion de proyectos utilizando metodologias agiles, especialmente Scrum. Profundos conocimientos en practicas y principios agiles, y la capacidad de aplicarlos de manera efectiva. Experiencia previa en el sector bancario, con una comprension solida de los procesos y desafios especificos del mismo. Habilidades excepcionales de comunicacion y facilitacion, con la capacidad de trabajar con diversos equipos y stakeholders. Un contrato estable a largo plazo. Entrenamiento continuo. Seguro de Salud Privado. Trabajaras con algunos de los ingenieros de software mas talentosos de America Latina y los EEUU, haciendo un trabajo desafiante y software de clase mundial."
Tecnico De Climatizacion- Manta,None,/tecnico-de-climatizacion-manta-en-manta-ID-1286127,None,None,En GESTALT CONSULTORA estamos buscando un profesional con experiencia en climatizacion y refrigeracion para unirse a nuestro equipo.Perfil:• Tecnologo en Climatizacion y Refrigeracion.• Realizar la instalacion y mantenimiento de sistemas de climatizacion y aires acondicionados.• Realizar inspecciones y reparaciones de sistemas de climatizacion.• Conocimientos en instalacion y mantenimiento de sistemas de climatizacion/aires acondicionados.• Mas de 2 anos de experiencia en el campo de la climatizacion.
Computer Information Systems-Assistant Professor,None,/computer-information-systems-assistant-professor-en-pastaza-ID-1286275,None,None,""
Tecnico En Aires Acondicionados O Refrigeracion,None,/tecnico-en-aires-acondicionados-o-refrigeracion-en-guayaquil-ID-1286198,None,None,""
Qa Automatizador,None,/qa-automatizador-en-ecuador-ID-1286117,None,None,""
Data Scientist Senior,None,/data-scientist-senior-en-ecuador-ID-1286119,None,None,""
Gestor De Incidencias Mayores - Sector Bancario,None,/gestor-de-incidencias-mayores-sector-bancario-en-puerto-quito-ID-1286120,None,None,""
Tecnico De Climatizacion- Quito,None,/tecnico-de-climatizacion-quito-en-quito-ID-1286021,None,None,""
